,Label,Bias,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
1,pro,0.3550017634539593,c9ad38a6f629413ca4b38d01f2fe97a8,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:08:00.514000+00:00,sequential-representation-least-confidence,bias
0,con,0.467413819798003,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,bias
1,pro,0.3638649899050402,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,bias
0,con,0.4787804391424172,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,bias
1,pro,0.3956544287762502,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,bias
0,con,0.5001312511542221,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,bias
1,pro,0.3984906612405961,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,bias
0,con,0.4678746286903442,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,bias
1,pro,0.3675284568381536,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,bias
0,con,0.4660313931209797,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,bias
1,pro,0.359019759445116,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,bias
0,con,0.490300661450945,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,bias
1,pro,0.3821823245706073,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,bias
0,con,0.4926047059126506,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,bias
1,pro,0.3825368536286506,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,bias
0,con,0.45236072931486,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,bias
1,pro,0.3739099798829318,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,bias
0,con,0.4528215382072011,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,bias
1,pro,0.3941181361913962,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,bias
0,con,0.5224036809507093,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,bias
1,pro,0.3196670340023169,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,bias
0,con,0.5317734617616452,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,bias
