,bin_start,bin_end,bin_accuracy,avg_confidence,bin_count,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
7,0.7000000000000001,0.8,0.7111696126363295,0.7749119447715841,5318.0,00a516c3fdcb4efa81b4a533fb41fe18,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 03:15:12.365000+00:00,diversity,ece
8,0.8,0.9,0.977693954974835,0.8071724948663228,91993.0,00a516c3fdcb4efa81b4a533fb41fe18,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 03:15:12.365000+00:00,diversity,ece
9,0.9,1.0,0.0,0.0,0.0,00a516c3fdcb4efa81b4a533fb41fe18,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 03:15:12.365000+00:00,diversity,ece
0,0.0,0.1,0.0,0.0979244038462638,2.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
1,0.1,0.2,0.2336448598130841,0.1714339121897644,107.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
2,0.2,0.3,0.2912087912087912,0.2578422163132128,364.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
3,0.3,0.4,0.3448275862068966,0.3512676633458802,667.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
4,0.4,0.5,0.4171779141104294,0.4519872079871915,652.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
5,0.5,0.6000000000000001,0.4797843665768194,0.5529133843765105,742.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
6,0.6000000000000001,0.7000000000000001,0.5401742497579864,0.6549856655249175,1033.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
7,0.7000000000000001,0.8,0.8044073989495318,0.7832482375015704,8758.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
8,0.8,0.9,0.980098210758029,0.8073712761127472,88585.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
9,0.9,1.0,0.0,0.0,0.0,1357def78a894667a9ebdd19361661f0,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 09:08:55.031000+00:00,round-robin-highest-confidence,ece
0,0.0,0.1,0.0,0.0,0.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
1,0.1,0.2,0.3076923076923077,0.1646486316735927,65.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
2,0.2,0.3,0.3189189189189189,0.2601783809629646,185.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
3,0.3,0.4,0.3422131147540984,0.3536363406503787,488.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
4,0.4,0.5,0.3866432337434095,0.450910053322311,569.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
5,0.5,0.6000000000000001,0.3964686998394863,0.5512656171478774,623.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
6,0.6000000000000001,0.7000000000000001,0.4353070175438596,0.6542484491017827,912.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
7,0.7000000000000001,0.8,0.7064310260186549,0.7750855290573722,4074.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
8,0.8,0.9,0.9749239313147648,0.808445776441309,93994.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
9,0.9,1.0,0.0,0.0,0.0,e267ca894d4146c1897d83d592b16dc8,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 14:06:14.299000+00:00,fluctuation-historical-sequence,ece
0,0.0,0.1,0.0,0.0,0.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
1,0.1,0.2,0.1827956989247312,0.1686909823648391,93.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
2,0.2,0.3,0.3430079155672823,0.2592746567443053,379.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
3,0.3,0.4,0.4,0.3524875123684223,650.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
4,0.4,0.5,0.4481707317073171,0.4496288194162089,656.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
5,0.5,0.6000000000000001,0.4386792452830189,0.5502287989142556,636.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
6,0.6000000000000001,0.7000000000000001,0.5269035532994923,0.65418128937029,985.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
7,0.7000000000000001,0.8,0.7819479318091714,0.7804774151416157,7567.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
8,0.8,0.9,0.9817997865338433,0.8071328155430655,89944.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
9,0.9,1.0,0.0,0.0,0.0,32ef130689b04c899364244519aacd11,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 20:41:06.009000+00:00,tag-flip-historical,ece
0,0.0,0.1,0.0,0.0,0.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
1,0.1,0.2,0.3522727272727273,0.172212856483053,88.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
2,0.2,0.3,0.3292978208232445,0.2571231689998659,413.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
3,0.3,0.4,0.3466135458167331,0.3533974287519417,753.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
4,0.4,0.5,0.4601449275362319,0.4513101623110149,828.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
5,0.5,0.6000000000000001,0.456858407079646,0.5516007520851836,904.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
6,0.6000000000000001,0.7000000000000001,0.5008103727714749,0.653894423472437,1234.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
7,0.7000000000000001,0.8,0.758183241973375,0.7760953697172477,6385.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
8,0.8,0.9,0.9805656449326718,0.8076320659206859,90304.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
9,0.9,1.0,1.0,0.9015840888023376,1.0,16c53e71b9554ac78e2bce39dbe395c7,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 04:23:52.837000+00:00,representative-diversity,ece
0,0.0,0.1,0.5,0.080326572060585,2.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
1,0.1,0.2,0.1912568306010929,0.164473772333945,183.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
2,0.2,0.3,0.2776659959758551,0.254200225504831,497.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
3,0.3,0.4,0.4166666666666667,0.3507070759854589,768.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
4,0.4,0.5,0.3702664796633941,0.4503474928135624,713.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
5,0.5,0.6000000000000001,0.391559202813599,0.5508341001737579,853.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
6,0.6000000000000001,0.7000000000000001,0.5193097781429745,0.6556859980769694,1217.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
7,0.7000000000000001,0.8,0.7186521819186154,0.7737185787241491,5431.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
8,0.8,0.9,0.9809197115489994,0.8073490703144859,91246.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
9,0.9,1.0,0.0,0.0,0.0,74dcae7adc484283aab52cab50e7dc14,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-20 17:58:57.102000+00:00,max-tag-count,ece
0,0.0,0.1,0.0,0.0,0.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
1,0.1,0.2,0.1794871794871795,0.1722702416471946,117.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
2,0.2,0.3,0.2836185819070904,0.2564199845190444,409.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
3,0.3,0.4,0.3575949367088608,0.3546000330508509,632.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
4,0.4,0.5,0.3993660855784469,0.4493201469468239,631.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
5,0.5,0.6000000000000001,0.4409340659340659,0.5492659058053415,728.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
6,0.6000000000000001,0.7000000000000001,0.5107142857142857,0.6545437488704919,1120.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
7,0.7000000000000001,0.8,0.7063121574994926,0.7741680803491543,4927.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
8,0.8,0.9,0.9761765533970068,0.8096580556503573,92346.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
9,0.9,1.0,0.0,0.0,0.0,39f576b675ec46c190689492d90284f2,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 01:13:49.488000+00:00,k-means-cluster-based-bert-km,ece
0,0.0,0.1,0.3333333333333333,0.0946930572390556,3.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
1,0.1,0.2,0.125,0.1664320521522313,64.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
2,0.2,0.3,0.2923076923076923,0.2563545599350562,325.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
3,0.3,0.4,0.3779661016949152,0.3510017132354995,590.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
4,0.4,0.5,0.3809523809523809,0.4521714296876167,588.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
5,0.5,0.6000000000000001,0.4914992272024729,0.5525798806819886,647.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
6,0.6000000000000001,0.7000000000000001,0.5174129353233831,0.6548413683525959,1005.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
7,0.7000000000000001,0.8,0.7497698398085068,0.7772487405583995,5431.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
8,0.8,0.9,0.9785273746165604,0.8072366877300551,92257.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
9,0.9,1.0,0.0,0.0,0.0,ec9c1325960f486faaa3ee4a84920d46,2d739e0bfdf04de6bd960b9314422568,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-06 17:19:50.645000+00:00,sequential-representation-least-confidence,ece
0,0.0,0.1,0.0,0.0,0.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
1,0.1,0.2,0.25,0.1662121377885341,4.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
2,0.2,0.3,0.1034482758620689,0.2650599048055451,29.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
3,0.3,0.4,0.4453781512605042,0.3656902378346739,119.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
4,0.4,0.5,0.3107569721115538,0.4531674417129075,251.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
5,0.5,0.6000000000000001,0.421455938697318,0.5506690626400184,261.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
6,0.6000000000000001,0.7000000000000001,0.4460431654676259,0.6553784668874397,417.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
7,0.7000000000000001,0.8,0.5574783683559951,0.7706993463528613,1618.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
8,0.8,0.9,0.977344696622578,0.8081887046315216,98211.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
9,0.9,1.0,0.0,0.0,0.0,1280bae699de4751ac8c254ebce1e96c,787bddddf1004c60bd6081ca761bc712,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 00:01:43.359000+00:00,diversity,ece
0,0.0,0.1,0.0,0.0,0.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
1,0.1,0.2,0.5,0.1768645718693733,2.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
2,0.2,0.3,0.2352941176470588,0.2659196327714359,17.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
3,0.3,0.4,0.3818181818181818,0.3667842003432187,110.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
4,0.4,0.5,0.3474903474903475,0.4510547953682977,259.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
5,0.5,0.6000000000000001,0.3554006968641115,0.5532024203692579,287.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
6,0.6000000000000001,0.7000000000000001,0.4429708222811671,0.6510150649187103,377.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
7,0.7000000000000001,0.8,0.4824489795918367,0.7696417762795273,1225.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
8,0.8,0.9,0.9756876501779324,0.806933044148438,98633.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
9,0.9,1.0,0.0,0.0,0.0,f27569264dd1414f88170c5e2b094823,84419ecc4d20441e851c5c6d474e724c,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 05:16:22.664000+00:00,round-robin-highest-confidence,ece
0,0.0,0.1,0.0,0.0,0.0,fb313dbe22164338baf93f4e3cd93d24,cfee4a9e66b2477d99442d07573dd886,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 17:03:58.134000+00:00,tag-flip-historical,ece
1,0.1,0.2,0.0,0.1678132712841034,5.0,fb313dbe22164338baf93f4e3cd93d24,cfee4a9e66b2477d99442d07573dd886,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 17:03:58.134000+00:00,tag-flip-historical,ece
2,0.2,0.3,0.2083333333333333,0.2600683514028787,24.0,fb313dbe22164338baf93f4e3cd93d24,cfee4a9e66b2477d99442d07573dd886,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 17:03:58.134000+00:00,tag-flip-historical,ece
3,0.3,0.4,0.4032258064516129,0.3661082987823794,124.0,fb313dbe22164338baf93f4e3cd93d24,cfee4a9e66b2477d99442d07573dd886,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-06 17:03:58.134000+00:00,tag-flip-historical,ece
