,Label,Error,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
12,PERpart,0.7131147540983607,c30a1791c30d4897b1f3934c2c32a368,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-17 01:23:12.168000+00:00,least-confidence,error_per_label
0,LOC,0.2286053882725832,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
1,LOCderiv,0.119648737650933,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
2,LOCpart,0.563076923076923,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
3,O,0.0101427705198169,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
4,ORG,0.3286893704850361,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
5,ORGderiv,0.5333333333333333,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
6,ORGpart,0.2809364548494983,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
7,OTH,0.5070539419087137,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
8,OTHderiv,0.4464285714285714,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
9,OTHpart,0.5353535353535354,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
10,PER,0.1251039068994181,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
11,PERderiv,0.5,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
12,PERpart,0.8770491803278688,633cce03340b46cdb5c203c3d8241702,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 18:40:46.739000+00:00,margin-confidence,error_per_label
0,LOC,0.2123613312202852,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
1,LOCderiv,0.1405049396267837,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
2,LOCpart,0.5353846153846153,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
3,O,0.0092718152251805,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
4,ORG,0.3524251805985552,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
5,ORGderiv,1.0,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
6,ORGpart,0.334448160535117,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
7,OTH,0.5219917012448133,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
8,OTHderiv,0.5357142857142857,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
9,OTHpart,0.6363636363636364,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
10,PER,0.1446384039900249,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
11,PERderiv,1.0,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
12,PERpart,0.7950819672131147,75fadaf7a9f94bdbaed8ae18e6c291cd,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 10:27:43.735000+00:00,entropy-confidence,error_per_label
0,LOC,0.2400950871632329,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
1,LOCderiv,0.141602634467618,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
2,LOCpart,0.5415384615384615,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
3,O,0.009602557742131,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
4,ORG,0.3312693498452012,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
5,ORGderiv,1.0,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
6,ORGpart,0.2909698996655518,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
7,OTH,0.5244813278008299,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
8,OTHderiv,0.5178571428571429,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
9,OTHpart,0.5757575757575758,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
10,PER,0.1230257689110557,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
11,PERderiv,1.0,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
12,PERpart,0.7459016393442623,136978b02e414ea6b5b5809181e3a4c5,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 22:56:48.841000+00:00,least-confidence,error_per_label
0,LOC,0.1719492868462757,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
1,LOCderiv,0.1207464324917673,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
2,LOCpart,0.5292307692307693,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
3,O,0.0122264483766054,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
4,ORG,0.4014447884416924,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
5,ORGderiv,0.8,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
6,ORGpart,0.342809364548495,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
7,OTH,0.5269709543568465,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
8,OTHderiv,0.4285714285714285,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
9,OTHpart,0.5353535353535354,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
10,PER,0.1342477140482128,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
11,PERderiv,1.0,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
12,PERpart,0.6885245901639344,14a68bcdcd7845f8a4148366010d9d18,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 16:19:27.669000+00:00,margin-confidence,error_per_label
0,LOC,0.2198890649762282,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
1,LOCderiv,0.1295279912184412,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
2,LOCpart,0.5138461538461538,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
3,O,0.0091174687172702,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
4,ORG,0.3632610939112487,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
5,ORGderiv,1.0,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
6,ORGpart,0.334448160535117,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
7,OTH,0.5585062240663901,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
8,OTHderiv,0.4642857142857143,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
9,OTHpart,0.5151515151515151,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
10,PER,0.1417290108063175,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
11,PERderiv,1.0,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
12,PERpart,0.860655737704918,1f4854e5a605473889b3983033bec6d7,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 08:36:10.743000+00:00,entropy-confidence,error_per_label
0,LOC,0.2222662440570523,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
1,LOCderiv,0.1361141602634467,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
2,LOCpart,0.5507692307692308,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
3,O,0.0102089190232071,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
4,ORG,0.3452012383900928,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
5,ORGderiv,1.0,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
6,ORGpart,0.2642140468227424,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
7,OTH,0.5195020746887967,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
8,OTHderiv,0.5357142857142857,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
9,OTHpart,0.5454545454545454,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
10,PER,0.1367414796342477,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
11,PERderiv,1.0,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
12,PERpart,0.7213114754098361,96c8810253144e6d817387f52ca28ef7,4931f76f5e9d4328a44c92b9c07eb196,f39021f74609400aaed402dbd5071042,105,data/processed_data/germeval_14,2024-08-16 20:38:13.185000+00:00,least-confidence,error_per_label
0,LOC,0.2131537242472266,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
1,LOCderiv,0.1405049396267837,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
2,LOCpart,0.56,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
3,O,0.0111239733201036,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
4,ORG,0.3395252837977296,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
5,ORGderiv,1.0,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
6,ORGpart,0.265886287625418,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
7,OTH,0.5244813278008299,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
8,OTHderiv,0.5892857142857143,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
9,OTHpart,0.6161616161616161,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
10,PER,0.1334164588528678,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
11,PERderiv,1.0,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
12,PERpart,0.7131147540983607,0e6ad48fb274426c9de88b1cfbf8ec37,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 14:15:38.748000+00:00,margin-confidence,error_per_label
0,LOC,0.2068145800316957,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
1,LOCderiv,0.1361141602634467,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
2,LOCpart,0.5661538461538461,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
3,O,0.0123587453833857,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
4,ORG,0.2936016511867905,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
5,ORGderiv,1.0,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
6,ORGpart,0.2909698996655518,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
7,OTH,0.5394190871369294,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
8,OTHderiv,0.6071428571428571,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
9,OTHpart,0.5656565656565656,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
10,PER,0.1350789692435577,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
11,PERderiv,0.8333333333333334,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
12,PERpart,0.7950819672131147,8e1fc8ee36d3409399498c9c867d6d9e,5cd187d4ca064bbaaa3cebe4399faf39,6a6cb70c7411494bb0178e097d5440e1,107,data/processed_data/germeval_14,2024-08-16 06:51:21.126000+00:00,entropy-confidence,error_per_label
0,LOC,0.2087955625990491,915a530a766746658615eb904f0bfca5,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 12:14:33.446000+00:00,margin-confidence,error_per_label
1,LOCderiv,0.1536772777167947,915a530a766746658615eb904f0bfca5,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 12:14:33.446000+00:00,margin-confidence,error_per_label
2,LOCpart,0.5169230769230769,915a530a766746658615eb904f0bfca5,3095057a38e940a19d5d03e539425047,631ac964fe8042229f5312e0bb70ba0c,106,data/processed_data/germeval_14,2024-08-16 12:14:33.446000+00:00,margin-confidence,error_per_label
